,Time,User,Tweet,Location,Retweets
930,2023-02-16 12:32:14+00:00,ILRI,RT @khaosanlao: Livestock often painted as the cause of the climate crisis is also the solution in the battle against climate change in mos…,Nairobi and Addis Ababa,7
931,2023-02-16 12:31:00+00:00,IPBES,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…","Bonn, Germany",32
932,2023-02-16 12:30:28+00:00,VOLGDEDATA,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
933,2023-02-16 12:22:52+00:00,earleeburg,"@PressHerald &gt;Global warming propaganda… 
&gt;Gov spending ‘solution’ to climate change.

&gt;Welfare propaganda…
&gt;The US is about to default on its debts 

&gt;Oh, and Raquel Welch died",Occupied Maine,0
934,2023-02-16 12:22:45+00:00,LouRivers20,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
935,2023-02-16 12:22:26+00:00,MichaelBurea,Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,Norlanden,83
936,2023-02-16 12:20:27+00:00,DolapoJohn,RT @FMEnvCCNG: d the organizer of the competition @AEFUNAI_Climate for the programme to engage the young brains in innovative thinking in p…,Abuja,1
937,2023-02-16 12:19:02+00:00,yasirhunzai1,The world is trying to find a solution to #climate #change through reducing CO2 emissions. https://t.co/pzWFCEFugF,"Washington, DC/ Islamabad",6
938,2023-02-16 12:17:46+00:00,FMEnvCCNG,d the organizer of the competition @AEFUNAI_Climate for the programme to engage the young brains in innovative thinking in proffering solution to climate change challenges faced by all. Projecting a green and sustainable future for the young ones. He further said it is necessary https://t.co/2ySkz0xICa,"Abuja, Nigeria",1
939,2023-02-16 12:17:32+00:00,janebrownrigg,RT @FightForOurReef: Keeping coal in the ground is a solution to climate change. Zoom in on this global coal tracking map and see Central Q…,,4
940,2023-02-16 12:16:01+00:00,quisp1965,@myriam_vidalv @Nature In the states people seen as obstacles to fighting climate change support nuclear energy more.   Not sure how much that might be a solution but we naturally become polarized on issues.   What is our goal?   Feel good about ourselves with camps of good vs evil or help the planet?,"San Diego, CA",0
941,2023-02-16 12:11:32+00:00,BobGrace13,"RT @Omegama36117904: ""Never let a serious crises go to waste.""
@TheDemocrats are purposely blowing things up with chemicals to push the cli…",Just around the corner,2
942,2023-02-16 12:09:46+00:00,Hakuzwimana,"RT @UNDP_Rwanda: @UNDP_Rwanda and @RwandaGov join forces to bring clean energy to 500 rural families with Biogas. Together, we're creating…",Rwanda,5
943,2023-02-16 12:08:34+00:00,DProkopowicz,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…","Warsaw, Poland",32
944,2023-02-16 12:06:38+00:00,terminal12345,"RT @BinanceBCF: #2:""There's no 1 solution to a crisis as large as #climatechange—we need them all. Including a powerful climate solution th…",,161
945,2023-02-16 12:00:08+00:00,evoraglobal,"If the real estate industry is to contribute to the climate change challenge, it must make significant commitments to the progression of Net Zero Carbon goals.

Our desk based net zero assessment solution is designed to help you achieve your net zero aims: https://t.co/8URiwN8MnJ https://t.co/BCBctRw6Y2","London, England",0
946,2023-02-16 11:58:16+00:00,RhainerGuille,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…","Uberaba, Brasil",32
947,2023-02-16 11:54:40+00:00,CISS_Islamabad,"He concludes his opening remarks by stressing that nuclear energy provides Pakistan with a reliable solution to the two most serious issues to its economic and social security, i.e., the climate change and environmental degradation.",Islamabad,4
948,2023-02-16 11:51:02+00:00,netosantillang,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…","Krakow, Poland",32
949,2023-02-16 11:49:58+00:00,IanHHamilton1,"RT @BallardPwr: As a founding member of the Canadian Hydrogen and Fuel Cell Association, we at Ballard encourage you to join the organizati…","West Midlands, England",6
950,2023-02-16 11:43:12+00:00,CynicalBrit2023,"Climate cultism:
“We must stop the use of all fossil fuels immediately.” 
“That would inevitably cause unnecessary suffering &amp; poverty &amp; the death of millions, technological advances are surely a better solution.” 
“So you support the destruction of the planet?”",,0
951,2023-02-16 11:39:10+00:00,laylasawyer,RT @SuperNodeLtd: 7 days to go! 'Supergrid Super Solution' will be a call to action on fighting climate change and a manual on how to deplo…,,5
952,2023-02-16 11:38:37+00:00,ClaudioMaretti,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…","Atibaia, SP, Brazil",32
953,2023-02-16 11:38:05+00:00,rpfpcya,"RT @RailMinIndia: Conserve Wetlands to Preserve the Future!

Wetlands are sustainable solution for climate change.

#ChooseLiFE
#MissionLiF…","Yerraguntla, India",359
954,2023-02-16 11:36:35+00:00,TomBeck17619034,"RT @JunkScience: ""Growing population is at odds w/efforts to address climate. Immigration can be part of the solution.""

Here's a better so…","Las Vegas, NV",11
955,2023-02-16 11:32:53+00:00,Mukayiranga12,"RT @UNDP_Rwanda: @UNDP_Rwanda and @RwandaGov join forces to bring clean energy to 500 rural families with Biogas. Together, we're creating…",,5
956,2023-02-16 11:32:20+00:00,RwandaEast,"RT @UNDP_Rwanda: @UNDP_Rwanda and @RwandaGov join forces to bring clean energy to 500 rural families with Biogas. Together, we're creating…","Eastern Province, Rwanda",5
957,2023-02-16 11:31:11+00:00,jnharkeraus,"RT @barobertson111: Looks like the Carbon Dioxide won't stay underground
#CCS is not a #climate solution 
https://t.co/wgIrDbDrvk","Melbourne, Australia",18
958,2023-02-16 11:27:59+00:00,bourne_2_learn,"@Lindamatija25 @AdamBandt Labor's housing solution is inadequate, as is their (fossil fuel donor influenced) climate policy. The Greens have better policies, and they're doing what they can to influence things for the better. Irrelevant? No, but effective? Time will tell.",Singapore,0
959,2023-02-16 11:21:54+00:00,SirEben14,"RT @WeDontHaveTime: 🌍🚀 Accelerating the climate transition!

@BTGroup's Green Tech Innovation Platform aims to fast-track new digital solut…","Techiman, Ghana",5
960,2023-02-16 11:19:13+00:00,RavenDeMello,"@Laurie_L_L The root cause of climate change is agriculture and civilization, both of which changed our fundamental relationship with the natural world. Stopping agriculture and dismantling civilization would have been the solution if implemented in 1970. We've crossed tipping points.",,0
961,2023-02-16 11:19:00+00:00,WeDontHaveTime,"🌍🚀 Accelerating the climate transition!

@BTGroup's Green Tech Innovation Platform aims to fast-track new digital solutions for manufacturers to cut their emissions &amp; progress towards a #circular world.

Read more about this solution @WeDontHaveTime ⤵️
https://t.co/PCIQP7B65H",GLOBAL,5
962,2023-02-16 11:17:16+00:00,r_y_u_0206,"RT @OpenForest_: As we explore the role of #climatetech in mitigating climate change, lets take a look at how our onboarding platform @NEAR…",,165
963,2023-02-16 11:16:06+00:00,Chandrappa_ML,"@BlrNirmal @narendramodi Modi ji said that Today, India goes to some of the world’s biggest stages and presents Adivasi culture as its own proudly — as a solution to global problems like climate change, global warming.","Karnataka, India",0
964,2023-02-16 11:14:31+00:00,recycled_fabric,"“Our system hasn’t adapted as fast as climate change is moving,” said Gilhart. “Probably the best solution is not to buy anything, but nobody wants to hear that.” https://t.co/s1VrmDWY4F",London,0
965,2023-02-16 11:08:47+00:00,cyndi_trina,"RT @Omegama36117904: ""Never let a serious crises go to waste.""
@TheDemocrats are purposely blowing things up with chemicals to push the cli…",,2
966,2023-02-16 11:05:48+00:00,Mike_Empirelpm,UK roundup: Phoenix Group assigns £338m to multi-asset climate ... - https://t.co/AA0xPd56bb https://t.co/1yEby4H9Ks,"Birmingham, England",0
967,2023-02-16 11:05:35+00:00,UNDP_Rwanda,"@UNDP_Rwanda and @RwandaGov join forces to bring clean energy to 500 rural families with Biogas. Together, we're creating change by empowering rural communities &amp; combating climate change. A win-win solution to address poverty, energy access and waste reduction. 
#GreenGrowth https://t.co/FmTLrQThbD",KIGALI-RWANDA,5
968,2023-02-16 11:03:55+00:00,OrendaBooks,"'In Canada and North America, as the habitable land mass shrinks, a drastic solution has been found to the problem of overcrowding. Everybody over a certain age, those considered responsible for the climate cataclysm, is forced to move to the arid wasteland'

#TheForcing https://t.co/iOaCsbVfIe","London, UK",0
969,2023-02-16 11:01:37+00:00,blues155,"@EamonRyan @cathmartingreen
What is the point of the Greens being in government when #Ireland's green house #emmissions keep rising.

Buying carbon credits is not the solution to meeting climate target This is wasted money. https://t.co/vfurLcDjVg https://t.co/EYk7dFgZDZ",Dublin,0
970,2023-02-16 10:59:57+00:00,NMS20073,"@irishexaminer Terrible article. Extreme weather is not worsening. 'communicating' lies to the public won't help!

The solution to climate change is a small co2 tax which we already have.

https://t.co/foI9p8nvCb","Wicklow, Ireland",0
971,2023-02-16 10:55:53+00:00,PR_Smith,RT @SuperNodeLtd: 7 days to go! 'Supergrid Super Solution' will be a call to action on fighting climate change and a manual on how to deplo…,London,5
972,2023-02-16 10:51:01+00:00,HanzalaMalik92,"RT @Hanzalamalik97: One of the macro institutional issues we deal with is Climate Change."" 
Climate change has become a global issue and it…",Pakistan,1
973,2023-02-16 10:50:52+00:00,energycities,"To achieve #ClimateNeutral cities, we need to change current governance practices🧐This Governance Solution Booklet presents far-reaching changes in governance tested by cities🤩 Have a look https://t.co/UdE9Jw6urb",Besançon / Brussels,4
974,2023-02-16 10:43:38+00:00,sindicatum,RT @SophiaKianni: 🚨 Exxon is quietly killing its most heavily publicized climate solution,Singapore,312
975,2023-02-16 10:43:21+00:00,LightHouseD7,"Could nuclear energy be the solution to the climate crisis? 

ATOMIC HOPE, which is directed by Frankie Fenton and produced by Kathryn Kennedy, explores this very question.
Screening from Friday 17th.

🎟️ https://t.co/1ikds36ERu https://t.co/h74vos82Ye","Smithfield, Dublin 7",0
976,2023-02-16 10:38:16+00:00,ASBELKEMBOI7,"RT @Brian_misiati: Renewable energy is at the heart of climate solution.

#ClimateAction https://t.co/spmgX5UPPW","Eldoret, Kenya",12
977,2023-02-16 10:35:28+00:00,Paul_Hatchwell,RT @Dana_Drugmand: 🚨NEW: In this investigation I examined the internal #BigOil docs from the House Oversight Dems' investigation to see wha…,,41
978,2023-02-16 10:34:00+00:00,wtweedie,"RT @barobertson111: Looks like the Carbon Dioxide won't stay underground
#CCS is not a #climate solution 
https://t.co/wgIrDbDrvk",Gold Coast,18
979,2023-02-16 10:31:17+00:00,LizbethAcosta17,"RT @OpenForest_: As we explore the role of #climatetech in mitigating climate change, lets take a look at how our onboarding platform @NEAR…",,165
980,2023-02-16 10:29:08+00:00,greenbeltsal,"RT @CSIROPublishing: ""While ferals only produce an est. 5% of the methane produced by Australia’s 24 million cattle &amp; 74 million sheep, fer…",York,5
981,2023-02-16 10:19:21+00:00,faujan_123456,"RT @BinanceBCF: #2:""There's no 1 solution to a crisis as large as #climatechange—we need them all. Including a powerful climate solution th…",,161
982,2023-02-16 10:17:07+00:00,GDRNorminton,RT @SenMarkey: I'm glad David Malpass has heeded my calls to resign as World Bank President. His support for fossil fuels and abject failur…,Sheffield,35
983,2023-02-16 10:16:02+00:00,duwisyahlevi1,"RT @WorldBank: 📢 Calling all young change-makers across the globe! Share a local solution to address fragility, violence and conflict, clim…",,39
984,2023-02-16 10:12:42+00:00,WHuiskamp,"Exactly this - there is no solution to the climate crisis unless we ultimately cease digging up new fossil fuels. If Labor cannot even have this conversation, they are not serious about the challenge. https://t.co/o6MlAhR9bB",Germany,0
985,2023-02-16 09:58:15+00:00,mudra_radek,"RT @ben_kew: The mainstream media's latest solution to dealing with the deteriorating economic climate is to skip breakfast.

Isn't breakfa…","Plzeň, Česká republika",69
986,2023-02-16 09:54:19+00:00,Nature4Climate,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…",,32
987,2023-02-16 09:51:32+00:00,aakevar,"RT @HjIfn5: 🗣️help your self🙏
The Solution For the Calamity of The Corona War and the Climate War
Imam Mahdi Nasser Mohammed Al-Yamani.
3 /…",,6
